t_index,date,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
126,2025-05-07,0.28019298867754405,0.5353613545058888,0.13307569842534622,0.9918348145576952,,0.8558896667834068,0.18325241924147323,0.2877418678693883,4.244114583028356,3.55774090302213,6.264462976735497,6.685128542798944,4.4144466238657705,5.447707577596813
127,2025-05-08,0.07638319458866252,0.38712780961368864,0.3258650619613886,0.9098717241471102,1.0,0.4252165160460671,0.054475282790196394,0.4739558153057092,4.9358790016337855,3.799143463304428,6.533250053860536,5.872288511354645,3.8970281716536173,4.54496280585169
128,2025-05-09,0.11935220656073914,0.5767699765184422,0.18292305334180498,0.8055511224690469,0.7794243195772117,0.43770167604840626,0.22368583093116862,0.4111219098607906,5.402469071108998,,,,4.437320858019096,5.543620887733567
129,2025-05-10,0.3831939300445064,0.5737512881898448,0.25206404549425715,0.7903260619807332,,0.40004043176984505,0.248421494766801,0.3346532799635189,4.964819442733514,3.499175221989964,4.938562496662164,4.962965642046101,4.728556017496626,5.088070858140083
130,2025-05-11,0.26520290760049736,0.5874169144110919,0.2307265015323266,0.8383493572838022,0.7529375183205839,0.23001371952588853,0.48964853464206753,0.35755061103217634,4.636936653925239,3.2927679983745644,3.864268194694974,3.8227403344223436,,
131,2025-05-12,0.11832835587155457,0.46939043644818956,0.20410950734073025,0.8320895351576134,0.8614599076960763,0.3083168330095976,0.5394115742318611,0.3495352413338324,4.2840983949347375,2.847505465850978,4.099433766769384,4.118258253877499,,3.6733627773474447
132,2025-05-13,0.10789458200087693,0.6128853717351157,,0.9181105457496105,,0.24117983443390134,0.4071083029085985,0.3932151027552211,4.672081159889323,3.429552653581096,4.35123025217367,3.7943446102361245,4.872628974650694,2.7395162021719073
133,2025-05-14,0.14312182388605535,0.5352109217096064,,0.18736379685880922,0.848978401265027,0.41126419058708674,0.27402000012238015,,4.025664398422186,2.427230090303059,,1.9069176580505445,4.295925625158118,
134,2025-05-15,0.24577040549122212,0.3630722472702797,0.12371913125562416,0.24447714026988934,0.8978962152381188,,0.3589094034152445,,3.9602029874540623,1.4616452154407615,,1.6892660929989392,,1.7465512056232735
135,2025-05-16,0.3813722106992377,0.45933921822490514,,0.2422727664485313,0.9890253794182386,0.5866039315648275,,0.5075538239247263,3.327877892360735,1.765465134494954,4.190617278475608,1.4309187502796121,4.820481607938244,2.131786599927719
136,2025-05-17,,0.4604131047660625,,0.2745924698630463,,,0.3648146176868207,0.5480131795754118,3.209349669504555,1.5597058644001092,,0.5434660029613474,4.179190143146071,1.1106331435321006
137,2025-05-18,,0.5478211399548112,0.1687354292167554,0.3006691996016975,0.8748417300931538,0.666954859515932,0.5532903461075663,0.2799094555005656,,0.8418310442697967,3.1603628656601312,,3.3975093514663905,0.383318467340207
138,2025-05-19,,0.5393516054813617,0.14227907442736087,1.0,0.8410883787478746,0.5701260386036476,0.5533813573797082,0.1987620780275475,,,3.2555915650113194,1.237721042850374,3.442856677539026,0.9523352316614787
139,2025-05-20,,0.5227418600685412,,1.0,0.757448159676029,0.5672994975932846,,0.1377489030785396,,2.0211534857836098,2.873945840791022,,,0.8168600706608593
140,2025-05-21,,0.574345443116427,0.38631975324596435,1.0,0.6470445890961918,,,0.15212209212798014,,,,1.9553573412896477,3.566346663727313,3.162043954498567
141,2025-05-22,0.3498451838048896,,0.49650090630186194,1.0,0.713635176840269,0.49482431720683034,,0.26814847103127587,,1.9173395259780683,2.4493630914726556,,4.17462688615003,0.7323465180567015
142,2025-05-23,0.3337791556399552,0.6641892726019486,0.5139728264426721,1.0,0.9406720514894447,0.5145459658454892,,0.4233954755262481,,,3.257799451027834,2.952096819383161,,
143,2025-05-24,0.3692513917888044,0.5763837533196733,0.40861924865997523,0.999073368771642,0.8670137407548583,0.5403831880003258,,0.3201177852598354,,1.3427151121491097,2.9533149073377603,2.550863763450355,4.486370085405931,
144,2025-05-25,0.22924778114577515,0.6138946309723365,0.2941807444853078,1.0,0.6441344620940188,0.6443223264927468,,0.19865057138817688,,0.9695303199199651,2.9995883222027735,3.032187773173718,4.942393912313754,0.3208237106266416
145,2025-05-26,0.3908697044840236,0.46078684991835706,0.2645272694222108,0.8769928109672716,0.6842216296261957,,,0.25010314466685396,4.716195369985963,0.7119592956713211,3.818564775009048,3.2850599051785108,4.770610434952513,0.5549154312260229
146,2025-05-27,0.40618755712831844,0.4392217025767468,0.3346565915458487,0.8443753814015992,0.5844135794735664,0.4973581839869986,,0.26059826336814845,5.164637254126527,0.46758363040675777,3.242832052876972,,,0.7915217531247094
147,2025-05-28,0.43025344317743924,0.527261743578994,0.42309264146849357,0.792519849237201,0.49702328262741335,0.44967185005562244,,0.293858274922042,4.710815606068933,1.9252735916532746,3.9740235132423836,3.720721338023423,3.3806482914597216,1.7627821446343
148,2025-05-29,0.4914353734402484,0.6040100675805016,0.5168418993412507,0.9208761153426094,0.5223562691829025,0.44429410255487634,0.44783377507276173,,4.537157153469303,,3.6484357391166187,,,2.684252811959274
149,2025-05-30,0.549300590456294,0.7069576714067576,0.5073355474747122,0.81327440624959,0.4474390705067095,,0.39993269205868975,0.5522611782242013,4.230308494121719,,3.137656618714714,3.0327495440788015,3.980469189278771,3.380073345462411
150,2025-05-31,0.32502431334618853,0.8158225958671657,0.5442183278457763,0.7396659104951024,0.4581282475478912,0.6253202010109089,0.3410210438226145,0.6932200323478506,4.691345934278025,,2.440177266223987,3.602786768285334,3.601881023854675,
151,2025-06-01,,0.8192091630877147,0.5805363546811358,0.6910713365647748,0.2779835272277913,,0.22838729549637274,0.5787429172183575,3.4803197498004623,,3.3394349738471805,3.1061729676711862,3.105653315876538,3.195912291589144
152,2025-06-02,0.5652064253344766,0.7738366495559571,0.46252190013153605,0.6993345181986796,0.2417151657120468,,0.23375385060708143,,3.394042743955143,,,3.6894970016185167,,3.904879783353759
153,2025-06-03,0.6834336730223491,0.7984269641858511,0.5298137450902851,0.7998642072086022,0.25761861487515053,,0.021830545333337475,0.4361664825217014,3.26428854258872,2.8229687695643397,4.141359781104083,3.5268731202414716,2.685539027450994,4.024198192405328
154,2025-06-04,0.737661858995436,0.7256487168720237,0.4821949128552103,,0.1962887473612558,0.26455313877087083,0.07656506362231144,0.4010332725012705,2.9518077650885615,4.02159215975968,3.66044748486254,4.395708550861005,2.9502396979900354,4.378645187868668
155,2025-06-05,,0.9249784125855359,,0.9073546762665015,,0.45983283828382493,,0.5775732058774625,3.1117215605434434,4.46897422854072,3.615733861261055,5.443513386228882,3.403277884121981,
156,2025-06-06,0.6590141444813803,0.9343299513938632,0.6365235534930821,0.9669657455273474,0.41016280886922707,0.5288781882608324,0.0028808147467600936,0.29508760916903914,3.319865020216557,4.284142508057694,3.26344785588783,5.242115798623142,,5.462172996445262
157,2025-06-07,0.5374881723129343,0.7970540597273972,0.7384594459669265,0.987165231341259,0.6650048119837848,0.4085109898114193,0.0,0.19750903041818918,3.790465255207219,4.469846519084012,3.137341894501367,4.758395146835964,3.1324591535674435,7.24759249887376
158,2025-06-08,0.5339430957135892,0.5316486195892475,0.7201463087946212,1.0,0.9270455305830043,0.6845194021536893,,,3.483744708717109,4.2935480056050785,,,4.1614816524419025,
159,2025-06-09,0.519294332877488,0.5757160825330861,0.6022275843400114,0.9678836544381385,0.8256811982593663,,0.0,0.3860274635166132,3.072872343140472,4.547042604979507,5.657761520361171,4.5660606733279225,,8.203632505410576
160,2025-06-10,0.5854624709804854,0.4768313507979658,0.5949813140622322,,0.6576467912693966,,0.0,0.35051199246074255,3.763486737492605,4.779029271581428,,4.698362671339334,,8.603840496959876
161,2025-06-11,0.42484193901266576,0.7155971643050458,,,1.0,,0.0,0.473443697998325,3.806542785246073,5.353481074116294,,5.2810317188168,,8.106247325551555
162,2025-06-12,0.7122398491151313,0.7234187059582179,0.5339168530158787,,0.8672080048272832,,,0.4789690447385968,5.263144258708676,5.734422489424828,,5.62342132943149,,7.238004290013059
163,2025-06-13,0.8041349405211448,0.8307532841544439,,,0.8880973023006438,,0.12646176935938291,0.4160190651653557,4.931559335013791,5.174768402551253,6.944523451240143,4.733149867350465,,6.454113645312816
164,2025-06-14,0.6851262111079448,0.36893000073598725,,,0.7498147284210983,,0.04536674629259879,,3.880820048046448,4.6952663825495335,,,3.333924355305394,5.847163009986112
165,2025-06-15,0.6186640512120405,0.4679079204188898,0.22473650280340754,,0.8979893070522244,,,0.531224692411383,4.192224585846866,,6.91928747959912,4.327331917573905,2.758873681007062,
166,2025-06-16,0.8460989669719281,0.3534016761061627,0.06152836784123711,,0.8672821377222794,,0.042508169495196535,0.45886249408726965,3.5903541544669215,5.668607493198856,6.811558563074866,,2.8216501572952826,4.982205327133142
167,2025-06-17,0.9264043992326352,0.523711680300501,,0.5098431176348927,,,,0.1599395941352234,5.0121559839714935,,6.551961980719354,5.312547703403085,,
168,2025-06-18,0.9547990541028113,0.6156194651656778,0.0,0.7131832862871332,0.818166926674022,,0.0,,5.01983548619835,3.25219895925795,5.750547236518556,5.910970459875183,,5.9186599108552365
169,2025-06-19,0.9912224193256696,,0.003938996509085621,0.760672771618822,0.7295418467220428,0.39553716373417463,0.0,0.1272952360634927,4.4881829650738885,3.4539467986658816,4.3760750900083245,5.956793222686586,,6.541398872301524
170,2025-06-20,0.9019361130698864,,0.28591333407600555,0.5935285110082481,0.667506397952714,0.30458102249052194,0.019776324447734972,0.23898095117055665,3.7519189904770975,3.016560926964478,4.569550102680636,,2.356136408582966,5.337751140394694
171,2025-06-21,0.8446240886331514,,0.3234757459440724,0.687522848108979,0.6045343565280111,0.3039528360674846,0.2103854211038645,0.4022580934857898,3.709031546865209,3.0828147541959963,,6.756966491846108,1.598887717929283,4.517200468338679
172,2025-06-22,0.7340372239059271,,0.32294761187528676,0.5497764941868454,,0.5058596537223652,0.16394608065165403,,3.279491632380791,2.678417189678283,,6.456110411083185,2.23358833737055,4.364909642645605
173,2025-06-23,0.4275959461650136,,0.30180853181953426,0.472274365237947,0.47531162962581325,0.4292971069002407,0.309014993146822,0.3919516980735807,4.438314336775662,,7.62681603139652,,,4.4312341083057945
174,2025-06-24,0.47942830801355424,,0.3597059471197125,0.302093964456889,,,0.20127846404984,0.4600449951413508,4.217494400299333,3.762473090961883,7.8579560470484315,5.048062614558104,,4.865040733426779
175,2025-06-25,0.19903405813464964,,0.30108115302712046,0.37393502090107766,0.6226874572749941,0.46337227856958824,0.0,0.4399029320877396,4.3483834456609385,3.3234654024171726,7.263323121710054,4.697112212081008,,
176,2025-06-26,,,,0.6667378978641538,,0.45558774131201163,0.0,0.6133317268225984,,,6.962054760592129,3.730139153657261,4.456691669432378,
177,2025-06-27,0.2767333127715437,,,0.7206563213267952,0.2693769405523515,0.42764263984092693,0.1974202427894004,0.7627234745994562,2.429287427824182,3.1176040280505557,5.518686065912334,5.267607492193586,4.543126043932477,3.5261268693735404
178,2025-06-28,,,0.3742857182040273,0.8681201191777733,0.27562860999497507,0.5040417744136123,,0.5236838505215329,3.0274696296472126,1.4051948559644631,,6.2417091462019565,3.872191635432381,4.5100970298727185
179,2025-06-29,0.0,0.6543047672861111,,0.7261301311447288,0.2180930005630347,0.3876717154384004,,0.3035420276075357,4.04702112150164,5.011863515336032,5.395790878977317,,4.200039452468233,
